platformGameId,esportsGameId,tournamentId,teamMapping.18,teamMapping.19,participantMapping.1,participantMapping.2,participantMapping.3,participantMapping.4,participantMapping.5,participantMapping.6,participantMapping.7,participantMapping.8,participantMapping.9,participantMapping.10,teamMapping.16,teamMapping.17,teamMapping.20,teamMapping.21,teamMapping.22
val:807b0164-28b5-48ed-9505-5eb35af411d7,110551570692938944,110551570691955817,0,0,106651779012842654,106651760411992132,106651771010372760,106651772642189389,106652047423889687,106116440965658227,107742456385056460,106116540451628694,106116492286441131,106507002486193030,0,0,107745125595754895,106652371451437497,0
val:0bfee644-33a2-41da-9c6a-5002aba30d8f,111759421708274224,111759316711517786,0,0,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,106724771285467852,106724769775977160,106724767436961366,106605824072688095,106668472978208449,0,0,105795137629057449,105827039633208481,0
val:8b4593df-c2bd-4e2c-b737-ccc380aeafad,109981148950599586,109974888242063857,0,0,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,0,0,0,105665339248060878,107772960652844036
val:4153319f-a350-4f08-b465-027ef7982c8e,109974888243571286,109974888242063857,0,0,106116557437417209,107742456626199444,106116463555917446,106116521073981149,108058714246007482,106172884274766485,106172926875591321,106490001132942692,106156791842474396,106156788001006057,0,0,0,105623681847525855,108058641500699213
val:6137e53a-04ac-482f-98d5-1957dc996c89,109711321499379841,109711321498527756,105680883461219195,105830904252954968,106651749419114537,106651802407300792,107042219803278491,106652162020663630,106651747523026980,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,0,0,0,0,0
val:a5312538-e044-414b-a7f4-28ed5de88f94,109711321499379900,109711321498527756,106013381894847385,105751765959424656,107735298728316922,109715232654926944,106651722104073825,106651800963178600,106651807705886397,107735300473140442,107042219496476268,106651765774904977,107735305011967206,106651631294239818,0,0,0,0,0
val:510070c3-206f-437b-b17c-fceac68939c7,112098986259236630,112053368262018629,0,0,106668561394196028,107760834954512281,106668560532987448,107760837151547453,109743099866406910,108397898890330995,106605665615290668,108718263033219961,106230343169335211,106230345015187247,0,0,105787569021644540,107254601668550883,0
val:546e9c20-fdbd-4920-aef6-1292a89e7432,112081812996982175,112053360171504305,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,106156791842474396,108395376345727088,106172926875591321,106490001132942692,106116521073981149,0,0,105623681847525855,105680891295502820,0
val:c3f99991-b933-4146-abb8-ee19c2065e5b,112557654818669028,112053442207017566,0,0,112648876591423214,108695520844884804,111878439468142529,112648898024852446,110512800115092977,111878438965536423,109669229626576297,108695562646341607,112649050031857687,106532683698754008,0,0,0,111878284177290231,111878200333186955
val:625a9b4e-d325-48ae-bf96-83d2104d0de6,112410159048973900,112053423967523566,106652371451437497,109636584963315880,109636687572182162,107841906194875387,109636687678347440,109636688908419096,106651731949743733,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:ac184317-4d95-4461-8638-9d44c019087d,112806895243272426,112053452805788444,0,0,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109636696799297087,106156791842474396,108395376345727088,106490001132942692,109882303683541155,106116521073981149,0,0,105623681847525855,105680972836508184,0
val:79fa8f38-d3fa-43a0-88a8-a0f3c091a15c,112806895244190016,112053452805788444,0,0,111878438513796766,110790640344246272,111878438452531105,110790632788902088,108695528371865248,106532684877070738,107926951905638936,111136213598748752,107786689519485659,106532686424986077,0,0,107795656627193642,111878280387028472,0
val:9797405a-1b2e-4611-adfb-a69977b8fda2,112081758419846490,112053360171504305,0,0,106156791842474396,108395376345727088,106172926875591321,106490001132942692,106116521073981149,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,0,0,107772960652844036,105623681847525855,0
val:506e4649-e92d-43cf-8df9-af054dc6bc3d,112099035031825529,112053368262018629,0,0,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,107882580518128045,106660453242133180,106230370674623216,107760828215969554,107760829357934370,0,0,109710990829217937,105795137629057449,0
val:02a5c620-2ba7-4bea-b27a-82852a9dbf1f,112099035031825546,112053368262018629,0,0,106532684877070738,107926951905638936,106532652856312203,107786689519485659,106532686424986077,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,0,0,105665378258561492,107795656627193642,0
val:0fb066fa-133a-459f-bb84-e6a417055080,112410890152090737,112053399716844250,0,0,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,0,0,105680891295502820,105795137629057449,0
val:ec37d798-dbc1-43e1-aafa-a84e65ff099b,112410171998051156,112053423967523566,106013381894847385,106652371451437497,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,0,0,0
val:ebe2a19c-5865-48be-a03b-a3593fa10d7c,112435277984262273,112053410744354403,0,0,106156791842474396,108395376345727088,106490001132942692,109882303683541155,106116521073981149,106660458267141726,106229939974586995,109782814170794767,110060008637724022,107056191044293045,0,0,106013968992887532,105623681847525855,0
val:83f9fd3f-f729-41b4-a9d0-c8b2ce2b43a8,112019385324229024,112019354266558216,0,105665869861005803,106116524342027888,107742456385056460,106116540451628694,106116492286441131,106507002486193030,106229920360816436,106229950694048376,107891881667440147,106525416849604559,99566407765334300,0,0,107745125595754895,0,0
val:3c6d4b25-4eb8-4c71-ac01-8e88f6205cc2,112410159048973970,112053423967523566,107735185441106189,106013381894847385,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,106651978230682922,107735279244326096,106651987726718259,109641692971255202,109641703010671346,0,0,0,0,0
val:02504771-da42-4c0a-884e-54e2df13417b,112806895244189980,112053452805788444,0,0,107056171907794810,112088289983831515,107769215396408908,107769215752919041,107769215524357562,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,108696151689107350,105680891295502820,0
val:926c8a24-9915-474d-8451-42983a804383,112410159048973922,112053423967523566,107722603442258744,109636584963315880,109636687572182162,107841906194875387,109636687678347440,109636688908419096,106651731949743733,106652153897244072,106651763961975955,109664363719653316,107736211832747525,107736213233216306,0,0,0,0,0
val:e7fe04a4-e7ad-4f33-ab08-0bb18b4f29fc,112806895243272433,112053452805788444,0,0,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,0,0,105751765959424656,105680908693496715,0
val:18e3b7bf-6a80-4f63-afda-4465e2318dfe,111811151251583448,111811151250338218,0,0,106229920360816436,106229950694048376,107891881667440147,106525416849604559,99566407765334300,106116440965658227,107891889389481497,106489999216559638,107769214873453994,106156773024391652,0,0,105788004225594471,105665869861005803,0
val:db76ba1e-047b-417f-a7c5-3a4f5add75aa,112098986201040640,112053368262018629,0,0,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,105827039633208481,0
val:48b10d60-a654-4d54-8fb2-5a2da0a2318e,112138622613816059,112053363288959526,105720659034682989,108241004210065453,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,0,0,0
val:ab4265ff-c11c-4a36-b105-456e9209b4d8,112410890152090736,112053399716844250,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,105680891295502820,0
val:1500eda7-7572-4c92-a902-3597af73c313,112410159048973959,112053423967523566,105680972836508184,107735185441106189,106651978230682922,107735279244326096,106651987726718259,109641692971255202,109641703010671346,106652148735956386,106230271915475632,103537287230111095,109636696799297087,107764993888872529,0,0,0,0,0
val:0f94f49f-b2a9-43eb-b7da-5aeab4508153,112410171998051168,112053423967523566,105680972836508184,105720659034682989,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109636696799297087,0,0,0,0,0
val:d11f7e27-aad6-4b48-8701-5c83a77e42af,112138622660018972,112053363288959526,109636584963315880,105680972836508184,106652148735956386,106230271915475632,103537287230111095,109715242341114817,107764993888872529,109636687572182162,107841906194875387,109636687678347440,106651728956649068,106651731949743733,0,0,0,0,0
val:e561dfbe-a3c0-4c73-b6f9-d89583d745be,112410159048973912,112053423967523566,109636584963315880,105751765959424656,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,109636687572182162,107841906194875387,109636687678347440,109636688908419096,106651731949743733,0,0,0,0,0
val:aa6f2bfc-5a6f-4814-96e7-853a2c235f0d,109998160289015803,109711321498527756,105830904252954968,105720659034682989,106651830913232582,106651844850933902,106651939810727172,106651824037159030,106651846714581139,106651749419114537,106651802407300792,107042219803278491,106652162020663630,106651747523026980,0,0,0,0,0
val:ed91d6b7-88b5-4756-9764-0f53e92b078d,111759421708274227,111759316711517786,0,0,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,106532684877070738,111136213598748752,106532652856312203,107926951905638936,106532686424986077,0,0,107795656627193642,105665378258561492,0
val:f13b32c7-5fe5-43fd-9824-fceb8ca414f1,112410159048973874,112053423967523566,106652371451437497,105720659034682989,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:782ea1ec-8e65-40fe-b069-0630ced9aa2a,112557654818669008,112053442207017566,0,0,111878438965536423,109669229626576297,108695562646341607,112649050031857687,106532683698754008,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,0,0,0,105680908693496715,111878284177290231
val:d3e7bdb2-de49-4f16-857a-00205b41d8a5,112806895244190026,112053452805788444,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,108696151689107350,105788004225594471,0
val:e5cbd021-15a5-43c4-8580-419f51a1c583,112138622713430852,112053363288959526,105751765959424656,105680883461219195,106230274512017155,106652155439574920,109664363829628765,108238948394615729,106230224874717841,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,0,0,0,0,0
val:17081c4d-5eaa-4ddf-aed2-c2670ac7d5fd,112099035031825557,112053368262018629,0,0,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,105665378258561492,0
val:53bae3f0-7880-4ce9-b701-696707b4ecdb,109711321499314210,109711321498527756,107735185441106189,107722603442258744,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,0,0
val:8bf9b1db-d8cf-401e-8735-68ca80bec80e,108517718726764925,108517718725650809,0,0,106651651697765967,106651793396690606,106651804162806952,106652797409980789,107735297326632949,106724766365411963,106724769775977160,106724767436961366,106724771285467852,107760969753086434,0,0,0,105795137629057449,105681061943225763
val:7b8c554e-97a1-41a0-bbec-a8ac511c52fd,109974888243636899,109974888242063857,0,0,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,106156773024391652,108395376345727088,106489999216559638,109794767669038974,106489985594967563,0,0,0,105788004225594471,107772960652844036
val:81695379-04c9-458f-b583-a7718fe6cc82,109711032720270159,109710937834457925,0,0,107760837151547453,107760834954512281,106668560532987448,106668517751420644,106668561394196028,106230224874717841,106651793396690606,106652157508218765,106652155439574920,106230238671593346,0,0,0,105680883461219195,107254601668550883
val:55b146ba-904d-4050-a6fa-2a826d30e367,110551570692938954,110551570691955817,0,0,110790629145363929,110790630189086505,110790631471957471,110790632788902088,108695530758948834,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,107795656627193642,110773882819766782,0
val:c46180f6-6fe4-456f-b6e3-6e9bb01323dc,111811151251583460,111811151250338218,0,0,107769215327552950,107056171907794810,107769215396408908,107769215752919041,107769215524357562,106156791842474396,109882303683541155,106490001132942692,108395376345727088,106172926875591321,0,0,105623681847525855,105680891295502820,0
val:cebdcd2f-28ad-47cc-bb00-ab1fe9eebf2a,108517589895681889,108517568479631144,0,0,107842973093468411,106605794824278260,108329605365228616,106532830107882123,107842973215786115,106532686424986077,106532652856312203,106532684877070738,106535378430874709,106532683698754008,0,0,107795656627193642,106036835321591573,0
val:14d240ab-23d3-43e3-8137-51301ba94415,109974888243636897,109974888242063857,0,0,106156773024391652,108395376345727088,106489999216559638,109794767669038974,106489985594967563,109980839435632237,106525490978488340,107769215218413128,107891889389481497,107769215086183858,0,0,0,107772960652844036,105788004225594471
val:964e238f-91f6-40b3-bb8c-bc71a6ecac89,109999128958593800,109999128956889858,0,0,107842973215786115,108718263033219961,106605660674445443,106605622159876355,106605634242475474,107926951905638936,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,0,107795656627193642,105787569021644540
val:095ed097-3607-4b92-ba82-20f9fabf1637,112081758352344364,112053360171504305,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,0,0,105748037960121143,105680891295502820,0
val:c3085dec-f111-44e5-9757-ec5ddc29b12a,112138622692655925,112053363288959526,105720659034682989,106013381894847385,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,0,0,0
val:e62c49b6-bfab-46e4-aa24-f85ecc967432,112557654818669013,112053442207017566,0,0,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,111878438513796766,110790640344246272,111878438452531105,110790632788902088,108695528371865248,0,0,0,111878280387028472,105680908693496715
val:4090e267-ca57-4053-aeab-588b034b9b10,112557654818603427,112053442207017566,0,0,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,106652145373704062,107815374167436829,109669231142752973,111878437607247760,109795095271772200,0,0,0,111878219240115813,108696151689107350
val:52356149-7a01-4281-b66d-3550919bc13d,109999128958856159,109999128956889858,0,0,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,106535378430874709,106532686424986077,106532652856312203,106532684877070738,106532683698754008,0,0,0,107795656627193642,105827039633208481
val:e9aee4c0-d7fa-4a33-af59-86db40b87e7a,109711321499314209,109711321498527756,107735185441106189,107722603442258744,107735297326632949,106651763961975955,106651804162806952,106652153897244072,107723776556509563,106651978230682922,107735279244326096,106651885259412708,106651979628500270,109715242138313831,0,0,0,0,0
val:a66e4886-6250-4893-bbb0-4e9d26b4cb4e,112081758450058605,112053360171504305,0,105665339248060878,107742456626199444,106116557437417209,106506447872281272,108058714246007482,108244910405710026,109980839435632237,106525474853482229,106525490978488340,106525473804840689,106525472657113092,0,0,108058641500699213,0,0
val:76a3f4dd-bd4d-4b9b-977c-eb5c2393d7fc,112098986336962351,112053368262018629,0,0,106605779275600095,111323096513185941,106605662157742376,109715591703039195,106605614205227119,106668561394196028,107760834954512281,-,107760837151547453,109743099866406910,0,0,107254601668550883,105787560411852534,0
val:00ffbab0-1da4-48c8-bce9-b86db7cd9acb,112138622706549569,112053363288959526,106013381894847385,105830904252954968,106651749419114537,106652018995421422,106652157508218765,106652162020663630,106651747523026980,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,0,0,0
val:782e7ffb-e765-411f-a135-6c92e2b2d0b9,112081812996982180,112053360171504305,0,0,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,0,0,105788004225594471,105748037960121143,0
val:cf71404b-0da2-418b-9174-abda86ccc244,112806895243272441,112053452805788444,0,0,106229920360816436,106525416849604559,107891881667440147,106229950694048376,99566407765334300,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,0,0,105680908693496715,105665869861005803,0
val:acf9477e-41e9-4234-b4cd-d8f78abd94b5,112098986367108920,112053368262018629,0,0,106535378430874709,106732998058142840,106230373601204025,107761554991402098,108409186139442811,106532684877070738,107926951905638936,106532652856312203,107786689519485659,106532686424986077,0,0,107795656627193642,107761408072272990,0
val:8223892e-c60d-4624-9174-d178de7544a9,112138727088677890,112053363288959526,105680883461219195,105680972836508184,106652148735956386,106230271915475632,103537287230111095,109715242341114817,107764993888872529,106230274512017155,106652155439574920,109664363829628765,108238948394615729,106230224874717841,0,0,0,0,0
val:915da4a7-f990-474d-abec-dd20f06fe52a,112099035031825555,112053368262018629,0,0,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,0,0,105665378258561492,105795137629057449,0
val:af152cc6-bd7b-4338-96e1-69eeb0057741,112098986174498550,112053368262018629,0,0,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,108397898890330995,106605665615290668,108718263033219961,106230343169335211,106230345015187247,0,0,105787569021644540,105827039633208481,0
val:3ad7b26c-e883-4c73-99c7-03ace47ee2be,112410890152156329,112053399716844250,0,0,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,107042214535152515,107764993804063401,107735298728316922,109630636704842016,109641698140602206,0,0,105751765959424656,105665378258561492,0
val:4425c0b8-a10a-4651-99e7-c67cb3af44c8,112410159048973958,112053423967523566,107735185441106189,105680972836508184,106652148735956386,106230271915475632,103537287230111095,109636696799297087,107764993888872529,106651978230682922,107735279244326096,106651987726718259,109641692971255202,109641703010671346,0,0,0,0,0
val:594f1643-0d56-4899-93c0-ec1b58ef2618,110551570692938958,110551570691955817,0,0,109980839435632237,106525490978488340,107769215086183858,107891889389481497,107769215218413128,108695550169204401,108695555965222493,108695542868559528,108695559262017364,108695564980340715,0,0,108696151689107350,107772960652844036,0
val:d8f98b95-82f7-4e9b-b39d-968f23993cf8,109999128958790465,109999128956889858,0,0,107926951905638936,106532686424986077,106532652856312203,106532684877070738,106532683698754008,106230370674623216,107760829357934370,109794898623952350,109794901178650563,109816693557586718,0,0,0,109710990829217937,107795656627193642
val:9b2fdee4-0d7b-41e5-9676-a651df6db200,112138622679089964,112053363288959526,106652371451437497,106013381894847385,106651793396690606,109630635013669017,106651631294239818,107729648820931094,107735297326632949,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:4ac409ee-3e5b-44f9-a878-6ed28a80144d,112081758359356722,112053360171504305,0,0,107742456626199444,106116557437417209,106506447872281272,108058714246007482,108244910405710026,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,0,0,105680891295502820,108058641500699213,0
val:964011da-e726-42e1-9c75-7e8a6b5bdd00,112081758398088522,112053360171504305,0,0,107769214650893734,106664993881319312,107769215086183858,107769216664661606,106525489805459472,106156791842474396,108395376345727088,106172926875591321,106490001132942692,106116521073981149,0,0,105623681847525855,105748037960121143,0
val:88701114-285c-431a-b7b7-ff133d90e39c,112099035031825540,112053368262018629,0,0,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,106724771285467852,106724769775977160,106724767436961366,106605824072688095,107760969753086434,0,0,105795137629057449,105827039633208481,0
val:42b874fa-5cb3-47c4-925d-862776f04e58,112410859273478273,112053399716844250,0,0,106652145373704062,107815374167436829,109669231142752973,111878437607247760,109795095271772200,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,105720659034682989,111878219240115813,0
val:b73bf01a-60e1-4ea8-b918-bd5460b30c5f,112099035031825550,112053368262018629,0,0,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,108256001569272928,108273960857040258,109795063140126742,110077605500212406,107769215639766462,0,0,105827039633208481,105665378258561492,0
val:e3b8a64a-8c04-4c83-95fc-a788c2c179fd,112081812996982195,112053360171504305,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,0,0,105680891295502820,105788004225594471,0
val:57e64e8a-88e9-4525-a448-8b6457ae69cf,112410859273478281,112053399716844250,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,105720659034682989,105788004225594471,0
val:a13d3753-c4e9-44b4-b491-d541d02d6674,112512227354804816,112053429695970384,0,0,108276661399055023,107760834954512281,106668560532987448,107760837151547453,107760837253384136,107760839234471926,106724766365411963,106651651697765967,106651665328627705,108469988412622630,0,0,107019798230895224,107254601668550883,0
val:007fa549-3b41-428f-bf99-c99cec7a8b1c,112806895244189992,112053452805788444,0,0,106229920360816436,106525416849604559,107891881667440147,106229950694048376,99566407765334300,106532684877070738,107926951905638936,111136213598748752,107786689519485659,106532686424986077,0,0,107795656627193642,105665869861005803,0
val:a8cc6fab-cc4b-45ba-8cd7-9d4cd4270d15,112806895244190025,112053452805788444,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,108696151689107350,105788004225594471,0
val:93feaceb-9588-4bc5-81e5-17b320fc5280,112098986421765964,112053368262018629,0,0,106535378430874709,106732998058142840,106230373601204025,107761554991402098,108409186139442811,106605779275600095,111323096513185941,106605662157742376,109715591703039195,106605614205227119,0,0,105787560411852534,107761408072272990,0
val:6d185e9d-34bb-47ea-9e9b-780a3d971518,112081758366238006,112053360171504305,0,0,106116469240407598,106116533404804753,106116526654494663,108844319061874112,106116525718283893,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,0,0,105680891295502820,105630080842965451,0
val:59c3d764-d19a-40c9-b370-80671139b498,112138727088677912,112053363288959526,0,105720659034682989,106652148735956386,106230271915475632,103537287230111095,109715242341114817,107764993888872529,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,0,0,105680972836508184,0,0
val:ca1737d0-24a2-4168-a483-ff90703289b6,112081812996982193,112053360171504305,0,0,112088289983831515,107056171907794810,107769215396408908,107769215752919041,107769215524357562,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,0,0,105788004225594471,105680891295502820,0
val:793537d5-3d3f-4618-bed5-b72a47226277,112557654818734572,112053442207017566,0,0,111878438513796766,110790640344246272,111878438452531105,110790632788902088,108695528371865248,111878438965536423,109669229626576297,108695562646341607,112649050031857687,106532683698754008,0,0,0,111878284177290231,111878280387028472
val:bdd6110d-6631-48c7-8c23-f310672c8e94,112410171998051160,112053423967523566,108241004210065453,105680972836508184,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109636696799297087,109715242528483605,108469291932519294,106230276315764487,107042219372351080,109918865741533645,0,0,0,0,0
val:e4299f13-369b-4b0f-a3d3-cc39bb9e0fdd,112806895244190004,112053452805788444,0,0,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109636696799297087,0,0,105680972836508184,105751765959424656,0
val:e8fd5106-84fc-4157-89fb-7f89ad076048,112138622679024427,112053363288959526,106652371451437497,106013381894847385,106651793396690606,109630635013669017,106651631294239818,107729648820931094,107735297326632949,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:99dd2b67-bb9f-4adc-b7ab-1c2d6387c8f9,112557654818668987,112053442207017566,0,0,112648876591423214,108695520844884804,111878439468142529,111878439153514690,110512800115092977,111878437249355652,110512805928988159,108695518158952270,108256000700617780,110512804282855007,0,0,0,111878262664138383,111878200333186955
val:ea15c3ec-94ef-429f-9260-42164e3a1a2f,112098986116237021,112053368262018629,0,0,107760839234471926,106724766365411963,106651651697765967,106651665328627705,108469988412622630,106532684877070738,107926951905638936,106532652856312203,107786689519485659,106532686424986077,0,0,107795656627193642,107019798230895224,0
val:2ddf24e1-3f5d-4be6-b257-17a07b186b9d,112138727088677892,112053363288959526,106652371451437497,105751765959424656,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,106651779012842654,106651772642189389,106651771010372760,107735295903059952,106652047423889687,0,0,0,0,0
val:1860bc69-8877-4c55-9766-4fa25e3c1de4,112557654818669027,112053442207017566,0,0,111878438965536423,109669229626576297,108695562646341607,112649050031857687,106532683698754008,112648876591423214,108695520844884804,111878439468142529,112648898024852446,110512800115092977,0,0,0,111878200333186955,111878284177290231
val:65a99b5f-5b27-4b9d-a9ef-28307a2b2b20,112435277984262252,112053410744354403,0,0,106660458267141726,106229939974586995,109782814170794767,110060008637724022,107056191044293045,106229920360816436,106525416849604559,107891881667440147,106229950694048376,99566407765334300,0,0,105665869861005803,106013968992887532,0
val:55e4488b-9dc9-4211-9d82-75b3cb09f6a2,112557654818669007,112053442207017566,0,0,109795086166200353,110790647283329030,109703937294721986,106729738116921244,108695547619985069,111878438965536423,109669229626576297,108695562646341607,112649050031857687,106532683698754008,0,0,0,111878284177290231,105680908693496715
val:dcc64213-1d12-475e-b7f2-af40c22c4094,112806895243993365,112053452805788444,0,0,106651846714581139,107876440210025807,106651939810727172,106651760411992132,106651830913232582,108695550169204401,108695555965222493,112688316138301116,108695559262017364,108695564980340715,0,0,108696151689107350,105720659034682989,0
val:7f5bf75a-405e-4729-a6a3-49b6e23483b5,112806895243272445,112053452805788444,0,0,106229920360816436,106525416849604559,107891881667440147,106229950694048376,99566407765334300,106532933054820788,106230316470125268,106230346579238832,108329605365228616,111850184153949891,0,0,105665378258561492,105665869861005803,0
val:486b6d1a-ab55-43a1-998f-f8fb3e1ed166,110445180514934045,110445180514540816,0,105665339248060878,109795063140126742,107769215639766462,107056206425868168,109816688638956485,106230346579238832,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,0,0,105827039633208481,0,0
val:be901bd1-6f97-4d05-a7e5-00d40c066d5d,110551570692938910,110551570691955817,0,0,110790629145363929,110790630189086505,110790631471957471,110790632788902088,108695530758948834,106525473804840689,106525472657113092,106525470504910842,107769214556166141,107735295903059952,0,0,105665339248060878,110773882819766782,0
val:aead7f0e-9bdd-4f85-bad1-2486c0b1fffd,111759449107605220,111759316711517786,0,0,106724771285467852,106724769775977160,106724767436961366,106605824072688095,106668472978208449,111850184153949891,108329605365228616,106230346579238832,106230316470125268,106532933054820788,0,0,105665378258561492,105795137629057449,0
val:a51a7e0f-0ebf-45ff-a322-7c3e3d8e15ed,112081758333338911,112053360171504305,0,0,106660458267141726,106229939974586995,109782814170794767,110060008637724022,107056191044293045,107769215218413128,106525538484682825,106525516580646719,108273961403370235,106525540384501594,0,0,107772960652844036,106013968992887532,0
val:e9541fc8-0c11-4f75-9504-6e3affafbf57,112081758325277976,112053360171504305,0,0,106660458267141726,106229939974586995,109782814170794767,110060008637724022,107056191044293045,106116469240407598,106116533404804753,106116526654494663,108844319061874112,106116525718283893,0,0,105630080842965451,106013968992887532,0
val:60913768-6987-4235-be33-0384f4e88523,112410171998051188,112053423967523566,106013381894847385,105680972836508184,106652148735956386,106230271915475632,103537287230111095,107764993888872529,109636696799297087,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,0,0,0
val:e4248b47-37f9-4893-8668-9b116c539ee0,112410171998051163,112053423967523566,106013381894847385,105751765959424656,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,107729648820931094,109630635013669017,106651631294239818,106651793396690606,107735297326632949,0,0,0,0,0
val:9624ac57-b1e5-4202-b1d0-597f5b3eba6a,112806895244452187,112053452805788444,0,0,106116440965658227,107769214873453994,106489999216559638,107891889389481497,106156773024391652,107723772674746660,107764993804063401,107735298728316922,109630636704842016,109641698140602206,0,0,105751765959424656,105788004225594471,0
